Id,Ident,Type,Name,Latitude_deg,Longitude_deg,Gps_code,Iata_code,Local_code
20910,KRBD,small_airport,Dallas Executive Airport,32.6809005737,-96.8682022095,KRBD,RBD,RBD
20912,KRBG,small_airport,Roseburg Regional Airport,43.238800048799995,-123.356002808,KRBG,RBG,RBG
20915,KRBW,small_airport,Lowcountry Regional Airport,32.921001434299995,-80.6406021118,KRBW,RBW,RBW
20916,KRCK,small_airport,H H Coffield Regional Airport,30.6315994263,-96.9897003174,KRCK,RCK,RCK
20917,KRCR,small_airport,Fulton County Airport,41.065601348899996,-86.18170166019999,KRCR,RCR,RCR
20918,KRCT,small_airport,Nartron Field,43.9000015259,-85.5167007446,KRCT,RCT,RCT
20922,KRDR,medium_airport,Grand Forks Air Force Base,47.961101532,-97.4011993408,KRDR,RDR,RDR
20924,KREO,small_airport,Rome State Airport,42.5777015686,-117.885002136,KREO,REO,REO
20925,KRFG,small_airport,Rooke Field,28.2936,-97.322998,KRFG,RFG,RFG
20928,KRHV,small_airport,Reid-Hillview Airport of Santa Clara County,37.332901001,-121.819000244,KRHV,RHV,RHV
20931,KRIL,medium_airport,Garfield County Regional Airport,39.526299,-107.726997,KRIL,RIL,RIL
20933,KRIW,medium_airport,Riverton Regional Airport,43.064201355,-108.459999084,KRIW,RIW,RIW
20935,KRKD,small_airport,Knox County Regional Airport,44.06010056,-69.09919739,KRKD,RKD,RKD
20936,KRKP,small_airport,Aransas County Airport,28.0867996216,-97.0446014404,KRKP,RKP,RKP
20938,KRKW,small_airport,Rockwood Municipal Airport,35.9222984314,-84.6896972656,KRKW,RKW,RKW
20940,KRME,medium_airport,Griffiss International Airport,43.23379898,-75.40699768,KRME,RME,RME
20943,KRNC,small_airport,Warren County Memorial Airport,35.69869995,-85.84380341,KRNC,RNC,RNC
20947,KRNT,small_airport,Renton Municipal Airport,47.4930992126,-122.216003418,KRNT,RNT,RNT
20949,KROG,small_airport,Rogers Municipal Airport-Carter Field,36.37229919,-94.10690308,KROG,ROG,ROG
20951,KROX,small_airport,Roseau Municipal Rudy Billberg Field,48.85599899,-95.6969986,KROX,ROX,ROX
20953,KRPD,small_airport,Rice Lake Regional Airport - Carl's Field,45.423024,-91.773127,KRPD,RIE,RPD
20956,KRPX,small_airport,Roundup Airport,46.475095,-108.541497,KRPX,RPX,RPX
20957,KRQB,small_airport,Roben Hood Airport,43.7225990295,-85.50409698490002,KRQB,WBR,RQB
20959,KRRL,small_airport,Merrill Municipal Airport,45.1988983154,-89.7128982544,KRRL,RRL,RRL
20961,KRRT,small_airport,Warroad International Memorial Airport,48.94139862,-95.3483963,KRRT,RRT,RRT
20962,KRSL,medium_airport,Russell Municipal Airport,38.872100830078,-98.811798095703,KRSL,RSL,RSL
20963,KRSN,small_airport,Ruston Regional Airport,32.514187,-92.588517,KRSN,RSN,RSN
20965,KRTN,small_airport,Raton Municipal Airport / Crews Field,36.741501,-104.501999,KRTN,RTN,RTN
20968,KRUQ,small_airport,Mid-Carolina Regional Airport,35.645901,-80.520302,KRUQ,SRW,RUQ
20970,KRVL,small_airport,Mifflin County Airport,40.6773986816,-77.6268005371,KRVL,RED,RVL
20972,KRVS,medium_airport,Richard Lloyd Jones Jr Airport,36.039600372314,-95.984596252441,KRVS,RVS,RVS
20973,KRWF,medium_airport,Redwood Falls Municipal Airport,44.54719925,-95.08229828,KRWF,RWF,RWF
20974,KRWL,medium_airport,Rawlins Municipal Airport/Harvey Field,41.80559921,-107.1999969,KRWL,RWL,RWL
20977,KRXE,small_airport,Rexburg Madison County Airport,43.8339,-111.805002,KRXE,RXE,RXE
20982,KRZL,small_airport,Jasper County Airport,40.9478988647,-87.1826019287,KRZL,RNZ,RZL
20987,KS03,small_airport,Ashland Municipal Airport-Sumner Parker Field,42.190265,-122.660648,,AHM,S03
20988,KS05,small_airport,Bandon State Airport,43.08649826,-124.4079971,S05,BDY,S05
20994,KS21,small_airport,Sunriver Airport,43.8763008118,-121.45300293,S21,SUO,S21
21001,KS33,small_airport,Madras Municipal Airport,44.67020035,-121.1549988,KS33,MDJ,S33
21004,KS39,small_airport,Prineville Airport,44.286998748779,-120.90399932861,S39,PRZ,S39
21022,KS80,small_airport,Idaho County Airport,45.9426,-116.123001,KGIC,IDH,GIC
21031,KSAA,small_airport,Shively Field,41.444901,-106.823997,KSAA,SAA,SAA
21032,KSAD,small_airport,Safford Regional Airport,32.85480118,-109.6350021,KSAD,SAD,SAD
21033,KSAF,medium_airport,Santa Fe Municipal Airport,35.617099762,-106.088996887,KSAF,SAF,SAF
21034,KSAR,small_airport,Sparta Community Hunter Field,38.1488990784,-89.6986999512,KSAR,SAR,SAR
21036,KSBM,small_airport,Sheboygan County Memorial Airport,43.76959991,-87.85140228,KSBM,SBM,SBM
21038,KSBS,small_airport,Steamboat Springs Bob Adams Field,40.5163002,-106.8659973,KSBS,SBS,SBS
21040,KSBX,small_airport,Shelby Airport,48.5406990051,-111.871002197,KSBX,SBX,SBX
21041,KSCB,small_airport,Scribner State Airport,41.610298156738,-96.629898071289,KSCB,SCB,SCB
21045,KSDL,small_airport,Scottsdale Airport,33.622898101807,-111.91100311279,KSDL,SCF,SDL
21046,KSDY,medium_airport,Sidney - Richland Regional Airport,47.706902,-104.193001,KSDY,SDY,SDY
21047,KSEE,small_airport,Gillespie Field,32.826198577881,-116.97200012207,KSEE,SEE,SEE
21048,KSEF,small_airport,Sebring Regional Airport,27.45639992,-81.3423996,KSEF,SEF,SEF
21049,KSEG,small_airport,Penn Valley Airport,40.820598602295,-76.863899230957,KSEG,SEG,SEG
21050,KSEM,small_airport,Craig Field,32.343898773193,-86.987800598145,KSEM,SEM,SEM
21051,KSEP,small_airport,Stephenville Clark Regional Airport,32.215302,-98.177696,KSEP,SEP,SEP
21053,KSER,small_airport,Freeman Municipal Airport,38.923599243164,-85.907402038574,KSER,SER,SER
21055,KSEZ,small_airport,Sedona Airport,34.848598480225,-111.78800201416,KSEZ,SDX,SEZ
21057,KSFM,small_airport,Sanford Seacoast Regional Airport,43.393901824951,-70.708000183105,KSFM,SFM,SFM
21060,KSFZ,small_airport,North Central State Airport,41.9207992554,-71.49140167239999,KSFZ,SFZ,SFZ
21061,KSGJ,medium_airport,Northeast Florida Regional Airport,29.9592,-81.339798,KSGJ,UST,SGJ
21062,KSGR,medium_airport,Sugar Land Regional Airport,29.622299194336,-95.65650177002,KSGR,SGR,SGR
21064,KSGT,small_airport,Stuttgart Municipal Airport / Carl Humphrey Field,34.599499,-91.574997,KSGT,SGT,SGT
21065,KSGU,medium_airport,St George Regional Airport,37.036389,-113.510306,KSGU,SGU,SGU
21066,KSHD,medium_airport,Shenandoah Valley Regional Airport,38.263802,-78.8964,KSHD,SHD,SHD
21068,KSHN,small_airport,Sanderson Field,47.233600616455,-123.14800262451,KSHN,SHN,SHN
21070,KSIK,small_airport,Sikeston Memorial Municipal Airport,36.898899078369,-89.561798095703,KSIK,SIK,SIK
21071,KSIV,small_airport,Sullivan County Airport,39.1147,-87.448303,KSIV,SIV,SIV
21073,KSJN,small_airport,St Johns Industrial Air Park,34.51860046,-109.3789978,KSJN,SJN,SJN
21076,KSKX,small_airport,Taos Regional Airport,36.45819855,-105.6719971,KSKX,TSM,SKX
21078,KSLB,small_airport,Storm Lake Municipal Airport,42.5973014832,-95.24069976810001,KSLB,SLB,SLB
21079,KSLG,small_airport,Smith Field,36.19189835,-94.48999786,KSLG,SLG,SLG
21082,KSLO,small_airport,Salem–Leckrone Airport,38.642899,-88.964203,KSLO,SLO,SLO
21083,KSLR,small_airport,Sulphur Springs Municipal Airport,33.159801483154,-95.621101379395,KSLR,SLR,SLR
21084,KSMD,small_airport,Smith Field,41.14339828,-85.15280151,KSMD,SMD,SMD
21085,KSME,medium_airport,Lake Cumberland Regional Airport,37.053398132299996,-84.6158981323,KSME,SME,SME
21086,KSMN,medium_airport,Lemhi County Airport,45.1237983704,-113.880996704,KSMN,SMN,SMN
21087,KSMO,medium_airport,Santa Monica Municipal Airport,34.0158,-118.450996,KSMO,SMO,SMO
21089,KSMS,small_airport,Sumter Airport,33.994998931885,-80.361297607422,KSMS,SUM,SMS
21092,KSNK,small_airport,Winston Field,32.690212,-100.948918,KSNK,SNK,SNK
21093,KSNL,small_airport,Shawnee Regional Airport,35.357898712158,-96.942802429199,KSNL,SNL,SNL
21094,KSNY,medium_airport,Sidney Municipal-Lloyd W Carr Field,41.10129929,-102.9850006,KSNY,SNY,SNY
21096,KSOP,small_airport,Moore County Airport,35.237184,-79.389381,KSOP,SOP,SOP
21097,KSOW,small_airport,Show Low Regional Airport,34.265049,-110.007084,KSOW,SOW,SOW
21100,KSPF,small_airport,Black Hills Airport-Clyde Ice Field,44.48030090332,-103.78299713135,KSPF,SPF,SPF
21101,KSPG,small_airport,Albert Whitted Airport,27.7651,-82.626999,KSPG,SPG,SPG
21103,KSPW,small_airport,Spencer Municipal Airport,43.165500640869,-95.202796936035,KSPW,SPW,SPW
21104,KSQI,small_airport,Whiteside County Airport - Joseph H Bittorf Field,41.742802,-89.6763,KSQI,SQI,SQI
21105,KSQL,small_airport,San Carlos Airport,37.511901855469,-122.25,KSQL,SQL,SQL
21109,KSSF,medium_airport,Stinson Municipal Airport,29.336999893188,-98.471099853516,KSSF,SSF,SSF
21111,KSTE,small_airport,Stevens Point Municipal Airport,44.5452003479,-89.530296325684,KSTE,STE,STE
21113,KSTK,small_airport,Sterling Municipal Airport,40.613497,-103.263833,KSTK,STK,STK
21114,KSTS,medium_airport,Charles M. Schulz Sonoma County Airport,38.50899887,-122.8130035,KSTS,STS,STS
21115,KSUA,small_airport,Witham Field,27.18169975,-80.22109985,KSUA,SUA,SUA
21116,KSUD,small_airport,Stroud Municipal Airport,35.789600372314,-96.655700683594,KSUD,SUD,SUD
21117,KSUE,small_airport,Door County Cherryland Airport,44.84370041,-87.42150116,KSUE,SUE,SUE
21118,KSUN,medium_airport,Friedman Memorial Airport,43.50439835,-114.2959976,KSUN,SUN,SUN
21120,KSUW,small_airport,Richard I Bong Memorial Airport,46.688612,-92.095041,KSUW,SUW,SUW
21121,KSVC,small_airport,Grant County Airport,32.632293,-108.154263,KSVC,SVC,SVC
21122,KSVE,small_airport,Susanville Municipal Airport,40.375702,-120.572998,KSVE,SVE,SVE
21123,KSVH,small_airport,Statesville Regional Airport,35.765300750732,-80.953903198242,KSVH,SVH,SVH
21126,KSWW,small_airport,Avenger Field,32.467399597168,-100.46700286865,KSWW,SWW,SWW
21129,KSYI,small_airport,Bomar Field Shelbyville Municipal Airport,35.56010056,-86.44249725,KSYI,SYI,SYI
21130,KSYV,small_airport,Sylvester Airport,31.558500289917,-83.895698547363,KSYV,SYV,SYV
21134,KT03,small_airport,Tuba City Airport,36.091146,-111.38286,,TBC,T03
21154,KCWC,small_airport,Kickapoo Downtown Airport,33.85779953,-98.49040222,KCWC,KIP,CWC
21176,KTAD,small_airport,Perry Stokes Airport,37.2593994141,-104.341003418,KTAD,TAD,TAD
21179,KTB,seaplane_base,Thorne Bay Seaplane Base,55.687999725299996,-132.537002563,KTB,KTB,KTB
21180,KTBR,small_airport,Statesboro Bulloch County Airport,32.4827003479,-81.73690032959999,KTBR,TBR,TBR
21183,KTDO,small_airport,Ed Carlson Memorial Field South Lewis County Airport,46.4771995544,-122.805999756,KTDO,TDO,TDO
21184,KTDW,small_airport,Tradewind Airport,35.1698989868,-101.825996399,KTDW,TDW,TDW
21185,KTDZ,small_airport,Toledo Executive Airport,41.56489944,-83.4822998,KTDZ,TDZ,TDZ
21188,KTEX,small_airport,Telluride Regional Airport,37.9538002,-107.9079971,KTEX,TEX,TEX
21191,KTHA,small_airport,Tullahoma Regional Arpt/Wm Northern Field,35.38010025,-86.24639893,KTHA,THA,THA
21192,KTHM,small_airport,Thompson Falls Airport,47.573501586914,-115.28099822998,KTHM,THM,THM
21194,KTHV,small_airport,York Airport,39.917,-76.873001,KTHV,THV,THV
21201,KTKX,small_airport,Kennett Memorial Airport,36.2258987427,-90.0365982056,KTKX,KNT,TKX
21202,KTLR,small_airport,Mefford Field,36.15629959,-119.3259964,KTLR,TLR,TLR
21203,KTMA,small_airport,Henry Tift Myers Airport,31.4290008545,-83.4885025024,KTMA,TMA,TMA
21204,KTMB,medium_airport,Miami Executive Airport,25.6479,-80.4328,KTMB,TMB,TMB
21205,KTNP,small_airport,Twentynine Palms Airport,34.133901,-115.947347,KTNP,TNP,TNP
21206,KTNT,small_airport,Dade Collier Training and Transition Airport,25.861799240112,-80.897003173828,KTNT,TNT,TNT
21207,KTNU,small_airport,Newton Municipal Airport,41.67440032959,-93.021697998047,KTNU,TNU,TNU
21208,KTNX,small_airport,Tonopah Test Range Airport,37.7988014221,-116.78099823,KTNX,XSD,TNX
21209,KTOA,small_airport,Zamperini Field,33.803398132324,-118.33999633789,KTOA,TOA,TOA
21211,KTOC,small_airport,Toccoa Airport - R.G. Letourneau Field,34.59379959,-83.29579926,KTOC,TOC,TOC
21212,KTOI,medium_airport,Troy Municipal Airport at N Kenneth Campbell Field,31.860399,-86.012101,KTOI,TOI,TOI
21213,KTOP,medium_airport,Philip Billard Municipal Airport,39.069899,-95.622606,KTOP,TOP,TOP
21214,KTOR,small_airport,Torrington Municipal Airport,42.0644989,-104.1529999,KTOR,TOR,TOR
21215,KTPF,small_airport,Peter O Knight Airport,27.915599822998,-82.44930267334,KTPF,TPF,TPF
21216,KTPH,medium_airport,Tonopah Airport,38.06019974,-117.086998,KTPH,TPH,TPH
21220,KTRK,medium_airport,Truckee Tahoe Airport,39.319999694799996,-120.13999939,KTRK,TKF,TRK
21221,KTRL,small_airport,Terrell Municipal Airport,32.709201812744,-96.267402648926,KTRL,TRL,TRL
21222,KTRM,medium_airport,Jacqueline Cochran Regional Airport,33.62670135498,-116.16000366211,KTRM,TRM,TRM
21224,PFKT,small_airport,Brevig Mission Airport,65.3312988281,-166.466003418,PFKT,KTS,KTS
21226,KTSP,small_airport,Tehachapi Municipal Airport,35.134998321533,-118.43900299072,KTSP,TSP,TSP
21228,KTTD,medium_airport,Portland Troutdale Airport,45.54940032959,-122.40100097656,KTTD,TTD,TTD
21232,KTVF,small_airport,Thief River Falls Regional Airport,48.06570053,-96.18499756,KTVF,TVF,TVF
21233,KTVI,small_airport,Thomasville Regional Airport,30.901599884033,-83.881301879883,KTVI,TVI,TVI
21239,KTYL,small_airport,Taylor Airport,34.45280075,-110.1149979,KTYL,TYZ,TYL
21250,KU07,small_airport,Bullfrog Basin Airport,37.547827,-110.712898,KU07,BFG,U07
21256,KU14,small_airport,J. Randy McKnight Nephi Municipal Airport,39.73681,-111.870063,KU14,NPH,U14
21259,KU34,small_airport,Green River Municipal Airport,38.9613990784,-110.226997375,KU34,RVR,U34
21261,KU42,medium_airport,South Valley International Airport,40.619499,-111.992996,UTHU,UTH,U42
21264,KU55,small_airport,Panguitch Municipal Airport,37.84519958,-112.3919983,U55,PNU,U55
21271,KU70,small_airport,Cascade Airport,44.4938011169,-116.01599884,KU70,ICS,U70
21282,KUBS,small_airport,Columbus Lowndes County Airport,33.4654006958,-88.3803024292,KUBS,UBS,UBS
21285,KUCY,small_airport,Everett-Stewart Regional Airport,36.38180161,-88.98539734,KUCY,UCY,UCY
21286,KUDD,small_airport,Bermuda Dunes Airport,33.748401641846,-116.27500152588,KUDD,UDD,UDD
21288,KUES,small_airport,Waukesha County Airport,43.041000366211,-88.237098693848,KUES,UES,UES
21289,KUGN,small_airport,Waukegan National Airport,42.422199249268,-87.867897033691,KUGN,UGN,UGN
21290,KUIL,small_airport,Quillayute Airport,47.936599731445,-124.56300354004,KUIL,UIL,UIL
21291,KUKF,small_airport,Wilkes County Airport,36.2228012085,-81.09829711910001,KUKF,IKB,UKF
21293,KUKT,small_airport,Quakertown Airport,40.435199737549,-75.381896972656,KUKT,UKT,UKT
21294,KULM,small_airport,New Ulm Municipal Airport,44.319599151611,-94.502296447754,KULM,ULM,ULM
21297,KUNI,small_airport,Ohio University Snyder Field,39.2109985352,-82.23139953610001,KUNI,ATO,UNI
21299,KUNU,small_airport,Dodge County Airport,43.42660141,-88.70320129,KUNU,UNU,UNU
21300,KUNV,medium_airport,University Park Airport,40.849374,-77.84852,KUNV,SCE,UNV
21301,KUOS,small_airport,Franklin County Airport,35.205101013184,-85.898101806641,KUOS,UOS,UOS
21303,KUTA,small_airport,Tunica Municipal Airport,34.680999755859,-90.346702575684,KUTA,UTM,UTA
21304,KUTS,medium_airport,Huntsville Regional Airport,30.7469005585,-95.5871963501,KUTS,HTV,UTS
21305,KUUU,small_airport,Newport State Airport,41.532398,-71.281502,KUUU,NPT,UUU
21307,KUVA,small_airport,Garner Field,29.2112998962,-99.743598938,KUVA,UVA,UVA
21310,KUZA,small_airport,Rock Hill - York County Airport,34.9878006,-81.05719757,KUZA,RKH,UZA
21311,KVAY,small_airport,South Jersey Regional Airport,39.942902,-74.845703,KVAY,LLY,VAY
21313,PAVC,small_airport,King Cove Airport,55.11629867553711,-162.26600646972656,PAVC,KVC,KVC
21315,KVCV,small_airport,Southern California Logistics Airport,34.597499847399995,-117.383003235,KVCV,VCV,VCV
21317,KVDI,small_airport,Vidalia Regional Airport,32.192699432373,-82.371200561523,KVDI,VDI,VDI
21318,KVEL,medium_airport,Vernal Regional Airport,40.4408989,-109.5100021,KVEL,VEL,VEL
21321,KVGT,medium_airport,North Las Vegas Metropolitan International Airport,36.210701,-115.194,KVGT,VGT,VGT
21322,KVHN,small_airport,Culberson County Airport,31.057800292969,-104.78399658203,KVHN,VHN,VHN
21323,KVIH,small_airport,Rolla National Airport,38.1273994446,-91.7695007324,KVIH,VIH,VIH
21325,KVIS,medium_airport,Visalia International Airport,36.318699,-119.392998,KVIS,VIS,VIS
21326,KVJI,small_airport,Virginia Highlands Airport,36.687099,-82.033302,KVJI,VJI,VJI
21327,KVKS,small_airport,Vicksburg Municipal Airport,32.23929977417,-90.928398132324,KVKS,VKS,VKS
21328,KVLA,small_airport,Vandalia Municipal Airport,38.991500854492,-89.166198730469,KVLA,VLA,VLA
21331,KVNC,small_airport,Venice Municipal Airport,27.071599960327,-82.440299987793,KVNC,VNC,VNC
21333,KVNY,medium_airport,Van Nuys Airport,34.209800720215,-118.48999786377,KVNY,VNY,VNY
21335,KVQQ,small_airport,Cecil Airport,30.2187004089,-81.876701355,KVQQ,VQQ,VQQ
21336,KVSF,small_airport,Hartness State (Springfield) Airport,43.34360123,-72.51730347,KVSF,VSF,VSF
21339,KVTN,medium_airport,Miller Field,42.85779953,-100.5479965,KVTN,VTN,VTN
21344,KVYS,small_airport,Illinois Valley Regional Airport-Walter A Duncan Field,41.351898,-89.153099,KVYS,VYS,VYS
21347,KW05,small_airport,Gettysburg Regional Airport,39.841222,-77.274699,KW05,GTY,W05
21349,KW28,small_airport,Sequim Valley Airport,48.098098754883,-123.18699645996,W28,SQV,W28
21367,KW99,small_airport,Grant County Airport,38.9948997498,-79.1458969116,W99,PGC,W99
21368,KWAL,small_airport,Wallops Flight Facility Airport,37.9402008057,-75.4664001465,KWAL,WAL,WAL
21369,KWAY,small_airport,Greene County Airport,39.90010071,-80.13310242,KWAY,WAY,WAY
21370,KWBW,small_airport,Wilkes Barre Wyoming Valley Airport,41.2971992493,-75.8511962891,KWBW,WBW,WBW
21371,KWDG,small_airport,Enid Woodring Regional Airport,36.3791999817,-97.7910995483,KWDG,WDG,WDG
21372,KWDR,small_airport,Barrow County Airport,33.98289871,-83.66739655,KWDR,WDR,WDR
21373,KWF,seaplane_base,Waterfall Seaplane Base,55.296299,-133.242996,POKW,KWF,KWF
21374,KWHP,small_airport,Whiteman Airport,34.2593002319,-118.413002014,KWHP,WHP,WHP
21375,KWJF,medium_airport,General WM J Fox Airfield,34.74110031,-118.2190018,KWJF,WJF,WJF
21377,KWLD,small_airport,Strother Field,37.168598,-97.037598,KWLD,WLD,WLD
21378,KWLW,small_airport,Willows Glenn County Airport,39.51639938,-122.2180023,KWLW,WLW,WLW
21379,KWMC,medium_airport,Winnemucca Municipal Airport,40.8965988159,-117.805999756,KWMC,WMC,WMC
21380,KWP,seaplane_base,West Point Village Seaplane Base,57.770099639899996,-153.548995972,KWP,KWP,KWP
21381,KWSD,small_airport,Condron Army Air Field,32.34149933,-106.4029999,KWSD,WSD,WSD
21382,KWST,small_airport,Westerly State Airport,41.3496017456,-71.8033981323,KWST,WST,WST
21383,PFKW,small_airport,Kwethluk Airport,60.790298461899994,-161.444000244,PFKW,KWT,KWT
21384,KWVI,small_airport,Watsonville Municipal Airport,36.9356994629,-121.790000916,KWVI,WVI,WVI
21385,KWVL,small_airport,Waterville Robert Lafleur Airport,44.5331993103,-69.6754989624,KWVL,WVL,WVL
21386,KWWR,medium_airport,West Woodward Airport,36.438,-99.5226667,KWWR,WWR,WWR
21397,KX39,small_airport,Tampa North Aero Park Airport,28.2213001251,-82.37449646,X39,KYO,X39
21408,KXA,seaplane_base,Kasaan Seaplane Base,55.537399292,-132.397994995,KXA,KXA,KXA
21410,KXNA,medium_airport,Northwest Arkansas Regional Airport,36.281898,-94.306801,KXNA,XNA,XNA
21418,KY31,small_airport,West Branch Community Airport,44.244801,-84.179802,,WBK,Y31
21434,PAKY,small_airport,Karluk Airport,57.5671005249,-154.449996948,PAKY,KYK,KYK
21435,PFKU,small_airport,Koyukuk Airport,64.8760986328,-157.727005005,PFKU,KYU,KYU
21442,KZPH,small_airport,Zephyrhills Municipal Airport,28.2282009125,-82.15589904790001,KZPH,ZPH,ZPH
21568,PAKL,small_airport,Kulik Lake Airport,58.9821014404,-155.121002197,PAKL,LKK,LKK
21633,LOR,heliport,Lowe AHP (Fort Rucker) Heliport,31.35580063,-85.75119781,KLOR,LOR,LOR
21732,PHLU,small_airport,Kalaupapa Airport,21.211,-156.973999,PHLU,LUP,LUP
21739,M26,small_airport,Drummond Airport,46.621599,-113.201751,,DRU,M26
21796,MA53,small_airport,Ware Airport,42.282001495361,-72.214797973633,MA53,UWA,MA53
21843,PAMB,small_airport,Manokotak Airport,58.990200042699996,-159.050003052,PAMB,KMO,MBA
21844,PAMC,medium_airport,McGrath Airport,62.95289993,-155.6060028,PAMC,MCG,MCG
21936,PAMD,small_airport,Middleton Island Airport,59.4499015808,-146.307006836,PAMD,MDO,MDO
21948,ME16,small_airport,Loring International Airport,46.950401,-67.885902,ME16,LIZ,ME16
22013,MHN,small_airport,Hooker County Airport,42.042155,-101.059113,,MHN,84NE
22107,PAML,small_airport,Manley Hot Springs Airport,64.99759674069999,-150.643997192,PAML,MLY,MLY
22304,MOS,small_airport,Moses Point Airport,64.694116,-162.060699,,MOS,MOS
22305,PAMO,small_airport,Mountain Village Airport,62.095401763916016,-163.6820068359375,PAMO,MOU,MOU
22495,MTF,small_airport,Metro Field,64.80680084229999,-147.761993408,MTF,MTX,MTF
22496,PAMM,seaplane_base,Metlakatla Seaplane Base,55.131001,-131.578003,PAMM,MTM,MTM
22655,MYK,small_airport,May Creek Airport,61.3357009888,-142.68699646,MYK,MYK,MYK
22694,PAGL,small_airport,Golovin Airport,64.5504989624,-163.007003784,PAGL,GLV,GLV
22954,NE69,small_airport,Browns Airport,40.8675003052,-96.1100006104,NE69,EPG,NE69
23301,NM83,small_airport,Industrial Airpark,32.7668,-103.209,NM83,HBB,NM83
23322,NV11,small_airport,Yucca Airstrip,36.94580078125,-116.03800201416,NV11,UCC,NV11
23485,O19,small_airport,Kneeland Airport,40.718639,-123.927298,,NLN,O19
23500,O85,small_airport,Benton Field,40.5749015808,-122.407997131,O85,BZF,O85
23513,PAOB,small_airport,Kobuk Airport,66.9123001099,-156.897003174,PAOB,OBU,OBU
23950,ORI,small_airport,Port Lions Airport,57.885399,-152.845993,,ORI,ORI
23952,KORS,small_airport,Orcas Island Airport,48.7081985474,-122.910003662,KORS,ESD,ORS
23953,PAOU,small_airport,Nelson Lagoon Airport,56.007499694824,-161.16000366211,PAOU,NLG,OUL
24070,PHPA,small_airport,Port Allen Airport,21.8969,-159.602997,PHPA,PAK,PAK
24080,PEC,seaplane_base,Pelican Seaplane Base,57.955200195312,-136.23599243164,PEC,PEC,PEC
24081,PAPE,small_airport,Perryville Airport,55.905725,-159.162188,PAPE,KPV,PEV
24082,PFC,small_airport,Pacific City State Airport,45.199798584,-123.961997986,KPFC,PFC,PFC
24085,PGM,small_airport,Port Graham Airport,59.348300933838,-151.83200073242,PGM,PGM,PGM
24089,PAPO,small_airport,Point Hope Airport,68.34880065917969,-166.7989959716797,PAPO,PHO,PHO
24197,PAPN,small_airport,Pilot Point Airport,57.5803985596,-157.572006226,PAPN,PIP,PNP
24199,PAOO,small_airport,Toksook Bay Airport,60.54140091,-165.0870056,PAOO,OOK,OOK
24202,PAPR,small_airport,Prospect Creek Airport,66.814102172852,-150.64399719238,PAPR,PPC,PPC
24205,PAPK,small_airport,Napaskiak Airport,60.70289993,-161.7779999,PAPK,PKA,PKA
24333,PWR,seaplane_base,Port Walter Seaplane Base,56.381001,-134.651001,PPWR,PWR,PWR
24336,PYL,seaplane_base,Perry Island Seaplane Base,60.685298919699996,-147.919006348,PYL,PYL,PYL
24340,RDV,small_airport,Red Devil Airport,61.7881011963,-157.350006104,RDV,RDV,RDV
24363,RMP,small_airport,Rampart Airport,65.507896,-150.141007,,RMP,RMP
24364,KRQO,small_airport,El Reno Regional Airport,35.47269821,-98.00579834,KRQO,RQO,RQO
24365,PARS,small_airport,Russian Mission Airport,61.7788848877,-161.319458008,PARS,RSH,RSH
24373,S31,small_airport,Lopez Island Airport,48.4838981628418,-122.93800354003906,S31,LPS,S31
24380,S60,seaplane_base,Kenmore Air Harbor Inc Seaplane Base,47.7547988892,-122.259002686,S60,KEH,S60
24397,SAS,small_airport,Salton Sea Airport,33.2414016724,-115.952003479,KSAS,SAS,SAS
24574,PAGY,small_airport,Skagway Airport,59.46009826660156,-135.3159942626953,PAGY,SGY,SGY
24575,PAHX,small_airport,Shageluk Airport,62.6922988892,-159.569000244,PAHX,SHX,SHX
24576,PASW,small_airport,Skwentna Airport,61.9653015137,-151.190994263,PASW,SKW,SKW
24577,PASL,small_airport,Sleetmute Airport,61.7005004883,-157.166000366,PASL,SLQ,SLQ
24578,PAMK,small_airport,St Michael Airport,63.49010086,-162.1100006,PAMK,SMK,SMK
24579,PASP,small_airport,Sheep Mountain Airport,61.812000274700004,-147.507003784,PASP,SMU,SMU
24675,PASO,small_airport,Seldovia Airport,59.442401885986,-151.70399475098,PASO,SOV,SOV
24676,SRV,small_airport,Stony River 2 Airport,61.7896995544,-156.589004517,SRV,SRV,SRV
24677,SVS,small_airport,Stevens Village Airport,66.0172,-149.0545,SVS,SVS,SVS
24678,SXP,small_airport,Nunam Iqua Airport,62.520599,-164.848006,,SXP,SXP
24680,SYL,heliport,Roberts Army Heliport,35.814998626699996,-120.744003296,KSYL,SYL,SYL
24681,SYN,small_airport,Stanton Airfield,44.475498199499995,-93.0162963867,KSYN,SYN,SYN
24682,SZN,small_airport,Santa Cruz Island Airport,34.06007,-119.915229,KSZN,SZN,SZN
24683,SZP,small_airport,Santa Paula Airport,34.34719849,-119.060997,KSZP,SZP,SZP
24807,PATA,small_airport,Ralph M Calhoun Memorial Airport,65.1744003296,-152.10899353,PATA,TAL,TAL
24808,TCT,small_airport,Takotna Airport,62.993206,-156.029026,PPCT,TCT,TCT
24908,PATE,small_airport,Teller Airport,65.2404022217,-166.339004517,PATE,TLA,TER
24910,PATK,medium_airport,Talkeetna Airport,62.320499420166,-150.09399414062,PATK,TKA,TKA
24911,TKE,seaplane_base,Tenakee Seaplane Base,57.77970123291,-135.21800231934,TKE,TKE,TKE
24913,TKL,seaplane_base,Taku Lodge Seaplane Base,58.4897003174,-133.942993164,TKL,TKL,TKL
